latitude,longitude,altitude,geometry,coordinates,NO2_column_number_density_max,NO2_column_number_density_mean,NO2_column_number_density_min,NO2_column_number_density_p25,NO2_column_number_density_p50,NO2_column_number_density_p75,NO2_column_number_density_stdDev,area_name,centroid_lat,centroid_lon,date,day,geometry_type,month,year
,,,Polygon,"55.45137981899186,25.316535800521102,55.46398681853489,25.332841155160143,55.46364349578097,25.335168442490147,55.45703453276828,25.340210744833023,55.44879478667453,25.344477144229575,55.437293474418674,25.349674191109923,55.43531936858371,25.349208793030087,55.42356056426243,25.33291873212551,55.45137981899186,25.316535800521102",,,,,,,,mughaider_suburb,25.333736431109116,55.44437469804671,2018-10-09,9,polygon,10,2018
,,,Polygon,"55.45137981899186,25.316535800521102,55.46398681853489,25.332841155160143,55.46364349578097,25.335168442490147,55.45703453276828,25.340210744833023,55.44879478667453,25.344477144229575,55.437293474418674,25.349674191109923,55.43531936858371,25.349208793030087,55.42356056426243,25.33291873212551,55.45137981899186,25.316535800521102",,,,,,,,mughaider_suburb,25.333736431109116,55.44437469804671,2018-10-10,10,polygon,10,2018
,,,Polygon,"55.45137981899186,25.316535800521102,55.46398681853489,25.332841155160143,55.46364349578097,25.335168442490147,55.45703453276828,25.340210744833023,55.44879478667453,25.344477144229575,55.437293474418674,25.349674191109923,55.43531936858371,25.349208793030087,55.42356056426243,25.33291873212551,55.45137981899186,25.316535800521102",0.00023856115876697004,0.0002345301011212743,0.00017599831562802384,0.00023856115876697004,0.00023856115876697004,0.00023856115876697004,0.000015796762151504088,mughaider_suburb,25.333736431109116,55.44437469804671,2018-10-10,10,polygon,10,2018
,,,Polygon,"55.45137981899186,25.316535800521102,55.46398681853489,25.332841155160143,55.46364349578097,25.335168442490147,55.45703453276828,25.340210744833023,55.44879478667453,25.344477144229575,55.437293474418674,25.349674191109923,55.43531936858371,25.349208793030087,55.42356056426243,25.33291873212551,55.45137981899186,25.316535800521102",0.00029625860042870045,0.00029139160677991863,0.0002675281139090657,0.00028998263117333434,0.00029625860042870045,0.00029625860042870045,0.000011464788074029132,mughaider_suburb,25.333736431109116,55.44437469804671,2018-10-10,10,polygon,10,2018
,,,Polygon,"55.45137981899186,25.316535800521102,55.46398681853489,25.332841155160143,55.46364349578097,25.335168442490147,55.45703453276828,25.340210744833023,55.44879478667453,25.344477144229575,55.437293474418674,25.349674191109923,55.43531936858371,25.349208793030087,55.42356056426243,25.33291873212551,55.45137981899186,25.316535800521102",,,,,,,,mughaider_suburb,25.333736431109116,55.44437469804671,2018-10-11,11,polygon,10,2018
,,,Polygon,"55.45137981899186,25.316535800521102,55.46398681853489,25.332841155160143,55.46364349578097,25.335168442490147,55.45703453276828,25.340210744833023,55.44879478667453,25.344477144229575,55.437293474418674,25.349674191109923,55.43531936858371,25.349208793030087,55.42356056426243,25.33291873212551,55.45137981899186,25.316535800521102",0.0003679044602904469,0.0003429552317183941,0.00030455662636086345,0.00033260677082330763,0.00034222917747683823,0.0003576407487078546,0.000017505404824194423,mughaider_suburb,25.333736431109116,55.44437469804671,2018-10-11,11,polygon,10,2018
,,,Polygon,"55.45137981899186,25.316535800521102,55.46398681853489,25.332841155160143,55.46364349578097,25.335168442490147,55.45703453276828,25.340210744833023,55.44879478667453,25.344477144229575,55.437293474418674,25.349674191109923,55.43531936858371,25.349208793030087,55.42356056426243,25.33291873212551,55.45137981899186,25.316535800521102",0.00035333953564986587,0.0003187408632425588,0.0003044219338335097,0.0003044219338335097,0.0003046694494759623,0.00033992885375235606,0.00002010518122702667,mughaider_suburb,25.333736431109116,55.44437469804671,2018-10-12,12,polygon,10,2018
,,,Polygon,"55.45137981899186,25.316535800521102,55.46398681853489,25.332841155160143,55.46364349578097,25.335168442490147,55.45703453276828,25.340210744833023,55.44879478667453,25.344477144229575,55.437293474418674,25.349674191109923,55.43531936858371,25.349208793030087,55.42356056426243,25.33291873212551,55.45137981899186,25.316535800521102",0.0006433464586734772,0.0005583294533085966,0.0005326203536242247,0.0005326203536242247,0.0005326203536242247,0.0005865810810193217,0.000042381650794414553,mughaider_suburb,25.333736431109116,55.44437469804671,2018-10-13,13,polygon,10,2018
,,,Polygon,"55.45137981899186,25.316535800521102,55.46398681853489,25.332841155160143,55.46364349578097,25.335168442490147,55.45703453276828,25.340210744833023,55.44879478667453,25.344477144229575,55.437293474418674,25.349674191109923,55.43531936858371,25.349208793030087,55.42356056426243,25.33291873212551,55.45137981899186,25.316535800521102",,,,,,,,mughaider_suburb,25.333736431109116,55.44437469804671,2018-10-13,13,polygon,10,2018
,,,Polygon,"55.45137981899186,25.316535800521102,55.46398681853489,25.332841155160143,55.46364349578097,25.335168442490147,55.45703453276828,25.340210744833023,55.44879478667453,25.344477144229575,55.437293474418674,25.349674191109923,55.43531936858371,25.349208793030087,55.42356056426243,25.33291873212551,55.45137981899186,25.316535800521102",,,,,,,,mughaider_suburb,25.333736431109116,55.44437469804671,2018-10-14,14,polygon,10,2018
,,,Polygon,"55.45137981899186,25.316535800521102,55.46398681853489,25.332841155160143,55.46364349578097,25.335168442490147,55.45703453276828,25.340210744833023,55.44879478667453,25.344477144229575,55.437293474418674,25.349674191109923,55.43531936858371,25.349208793030087,55.42356056426243,25.33291873212551,55.45137981899186,25.316535800521102",0.00032110026222653687,0.0002757104666316789,0.00019695952434666374,0.00025863657356239855,0.0002821029337101784,0.00030152010008762786,0.00003785249911111816,mughaider_suburb,25.333736431109116,55.44437469804671,2018-10-14,14,polygon,10,2018
,,,Polygon,"55.45137981899186,25.316535800521102,55.46398681853489,25.332841155160143,55.46364349578097,25.335168442490147,55.45703453276828,25.340210744833023,55.44879478667453,25.344477144229575,55.437293474418674,25.349674191109923,55.43531936858371,25.349208793030087,55.42356056426243,25.33291873212551,55.45137981899186,25.316535800521102",0.0010568908182904124,0.000890307098321705,0.0003365812008269131,0.0008503395851162519,0.0010568908182904124,0.0010568908182904124,0.0002860961104608689,mughaider_suburb,25.333736431109116,55.44437469804671,2018-10-15,15,polygon,10,2018
,,,Polygon,"55.45137981899186,25.316535800521102,55.46398681853489,25.332841155160143,55.46364349578097,25.335168442490147,55.45703453276828,25.340210744833023,55.44879478667453,25.344477144229575,55.437293474418674,25.349674191109923,55.43531936858371,25.349208793030087,55.42356056426243,25.33291873212551,55.45137981899186,25.316535800521102",,,,,,,,mughaider_suburb,25.333736431109116,55.44437469804671,2018-10-16,16,polygon,10,2018
,,,Polygon,"55.45137981899186,25.316535800521102,55.46398681853489,25.332841155160143,55.46364349578097,25.335168442490147,55.45703453276828,25.340210744833023,55.44879478667453,25.344477144229575,55.437293474418674,25.349674191109923,55.43531936858371,25.349208793030087,55.42356056426243,25.33291873212551,55.45137981899186,25.316535800521102",0.00013973544992040843,0.0001327468652277746,0.00011884850167117774,0.00012594592408277094,0.00013400116488665706,0.00013973544992040843,0.00000666782321903696,mughaider_suburb,25.333736431109116,55.44437469804671,2018-10-16,16,polygon,10,2018
,,,Polygon,"55.45137981899186,25.316535800521102,55.46398681853489,25.332841155160143,55.46364349578097,25.335168442490147,55.45703453276828,25.340210744833023,55.44879478667453,25.344477144229575,55.437293474418674,25.349674191109923,55.43531936858371,25.349208793030087,55.42356056426243,25.33291873212551,55.45137981899186,25.316535800521102",0.0002068539906758815,0.00018633077606608757,0.00015973251720424742,0.00015973251720424742,0.0001926382869221014,0.0002068539906758815,0.000019838601069677773,mughaider_suburb,25.333736431109116,55.44437469804671,2018-10-17,17,polygon,10,2018
,,,Polygon,"55.45137981899186,25.316535800521102,55.46398681853489,25.332841155160143,55.46364349578097,25.335168442490147,55.45703453276828,25.340210744833023,55.44879478667453,25.344477144229575,55.437293474418674,25.349674191109923,55.43531936858371,25.349208793030087,55.42356056426243,25.33291873212551,55.45137981899186,25.316535800521102",0.0009857026161625981,0.0007015271385380406,0.00042482104645312604,0.000699855329003185,0.000699855329003185,0.000699855329003185,0.00012443024810515082,mughaider_suburb,25.333736431109116,55.44437469804671,2018-10-18,18,polygon,10,2018
,,,Polygon,"55.45137981899186,25.316535800521102,55.46398681853489,25.332841155160143,55.46364349578097,25.335168442490147,55.45703453276828,25.340210744833023,55.44879478667453,25.344477144229575,55.437293474418674,25.349674191109923,55.43531936858371,25.349208793030087,55.42356056426243,25.33291873212551,55.45137981899186,25.316535800521102",0.0008542578876470084,0.000592307564272931,0.0003353070642333478,0.0003353070642333478,0.0005662996930941201,0.0008084872388280928,0.00021664446061203004,mughaider_suburb,25.333736431109116,55.44437469804671,2018-10-19,19,polygon,10,2018
,,,Polygon,"55.45137981899186,25.316535800521102,55.46398681853489,25.332841155160143,55.46364349578097,25.335168442490147,55.45703453276828,25.340210744833023,55.44879478667453,25.344477144229575,55.437293474418674,25.349674191109923,55.43531936858371,25.349208793030087,55.42356056426243,25.33291873212551,55.45137981899186,25.316535800521102",,,,,,,,mughaider_suburb,25.333736431109116,55.44437469804671,2018-10-19,19,polygon,10,2018
,,,Polygon,"55.45137981899186,25.316535800521102,55.46398681853489,25.332841155160143,55.46364349578097,25.335168442490147,55.45703453276828,25.340210744833023,55.44879478667453,25.344477144229575,55.437293474418674,25.349674191109923,55.43531936858371,25.349208793030087,55.42356056426243,25.33291873212551,55.45137981899186,25.316535800521102",0.0003274046757724136,0.0002810294123526485,0.0002653046394698322,0.0002653046394698322,0.00026588375104087485,0.00030273498810242094,0.000025327399284097552,mughaider_suburb,25.333736431109116,55.44437469804671,2018-10-20,20,polygon,10,2018
,,,Polygon,"55.45137981899186,25.316535800521102,55.46398681853489,25.332841155160143,55.46364349578097,25.335168442490147,55.45703453276828,25.340210744833023,55.44879478667453,25.344477144229575,55.437293474418674,25.349674191109923,55.43531936858371,25.349208793030087,55.42356056426243,25.33291873212551,55.45137981899186,25.316535800521102",0.0002655144489835948,0.0002655144489835948,0.0002655144489835948,0.0002655144489835948,0.0002655144489835948,0.0002655144489835948,0,mughaider_suburb,25.333736431109116,55.44437469804671,2018-10-21,21,polygon,10,2018
,,,Polygon,"55.45137981899186,25.316535800521102,55.46398681853489,25.332841155160143,55.46364349578097,25.335168442490147,55.45703453276828,25.340210744833023,55.44879478667453,25.344477144229575,55.437293474418674,25.349674191109923,55.43531936858371,25.349208793030087,55.42356056426243,25.33291873212551,55.45137981899186,25.316535800521102",0.0003306551370769739,0.0003306551370769739,0.0003306551370769739,0.0003306551370769739,0.0003306551370769739,0.0003306551370769739,0,mughaider_suburb,25.333736431109116,55.44437469804671,2018-10-21,21,polygon,10,2018
,,,Polygon,"55.45137981899186,25.316535800521102,55.46398681853489,25.332841155160143,55.46364349578097,25.335168442490147,55.45703453276828,25.340210744833023,55.44879478667453,25.344477144229575,55.437293474418674,25.349674191109923,55.43531936858371,25.349208793030087,55.42356056426243,25.33291873212551,55.45137981899186,25.316535800521102",0.0003538115997798741,0.00033931834456402496,0.0002139288408216089,0.00034556724899048016,0.00035334359438515264,0.0003538115997798741,0.00005231143274071042,mughaider_suburb,25.333736431109116,55.44437469804671,2018-10-22,22,polygon,10,2018
,,,Polygon,"55.45137981899186,25.316535800521102,55.46398681853489,25.332841155160143,55.46364349578097,25.335168442490147,55.45703453276828,25.340210744833023,55.44879478667453,25.344477144229575,55.437293474418674,25.349674191109923,55.43531936858371,25.349208793030087,55.42356056426243,25.33291873212551,55.45137981899186,25.316535800521102",,,,,,,,mughaider_suburb,25.333736431109116,55.44437469804671,2018-10-22,22,polygon,10,2018
,,,Polygon,"55.45137981899186,25.316535800521102,55.46398681853489,25.332841155160143,55.46364349578097,25.335168442490147,55.45703453276828,25.340210744833023,55.44879478667453,25.344477144229575,55.437293474418674,25.349674191109923,55.43531936858371,25.349208793030087,55.42356056426243,25.33291873212551,55.45137981899186,25.316535800521102",0.00013426179066300392,0.0001336930052686141,0.00013080616190563887,0.00013382927422814998,0.00013426179066300392,0.00013426179066300392,0.0000013683390196618587,mughaider_suburb,25.333736431109116,55.44437469804671,2018-10-23,23,polygon,10,2018
,,,Polygon,"55.45137981899186,25.316535800521102,55.46398681853489,25.332841155160143,55.46364349578097,25.335168442490147,55.45703453276828,25.340210744833023,55.44879478667453,25.344477144229575,55.437293474418674,25.349674191109923,55.43531936858371,25.349208793030087,55.42356056426243,25.33291873212551,55.45137981899186,25.316535800521102",,,,,,,,mughaider_suburb,25.333736431109116,55.44437469804671,2018-10-23,23,polygon,10,2018
,,,Polygon,"55.45137981899186,25.316535800521102,55.46398681853489,25.332841155160143,55.46364349578097,25.335168442490147,55.45703453276828,25.340210744833023,55.44879478667453,25.344477144229575,55.437293474418674,25.349674191109923,55.43531936858371,25.349208793030087,55.42356056426243,25.33291873212551,55.45137981899186,25.316535800521102",0.0001950403505710191,0.00018157776763782878,0.00017700840544421226,0.00017700840544421226,0.00017718043161610127,0.00018730123061273883,0.000007453078680038345,mughaider_suburb,25.333736431109116,55.44437469804671,2018-10-25,25,polygon,10,2018
,,,Polygon,"55.45137981899186,25.316535800521102,55.46398681853489,25.332841155160143,55.46364349578097,25.335168442490147,55.45703453276828,25.340210744833023,55.44879478667453,25.344477144229575,55.437293474418674,25.349674191109923,55.43531936858371,25.349208793030087,55.42356056426243,25.33291873212551,55.45137981899186,25.316535800521102",0.00018213379715216861,0.00012564741336954787,0.00012021301517961547,0.00012021301517961547,0.00012021301517961547,0.00012297149855284564,0.000016621521902690314,mughaider_suburb,25.333736431109116,55.44437469804671,2018-10-26,26,polygon,10,2018
,,,Polygon,"55.45137981899186,25.316535800521102,55.46398681853489,25.332841155160143,55.46364349578097,25.335168442490147,55.45703453276828,25.340210744833023,55.44879478667453,25.344477144229575,55.437293474418674,25.349674191109923,55.43531936858371,25.349208793030087,55.42356056426243,25.33291873212551,55.45137981899186,25.316535800521102",0.00022480440384242684,0.00022233262694416563,0.0002102288696958102,0.00022480440384242684,0.00022480440384242684,0.00022480440384242684,0.000005575739546906002,mughaider_suburb,25.333736431109116,55.44437469804671,2018-10-26,26,polygon,10,2018
,,,Polygon,"55.45137981899186,25.316535800521102,55.46398681853489,25.332841155160143,55.46364349578097,25.335168442490147,55.45703453276828,25.340210744833023,55.44879478667453,25.344477144229575,55.437293474418674,25.349674191109923,55.43531936858371,25.349208793030087,55.42356056426243,25.33291873212551,55.45137981899186,25.316535800521102",,,,,,,,mughaider_suburb,25.333736431109116,55.44437469804671,2018-10-26,26,polygon,10,2018
,,,Polygon,"55.45137981899186,25.316535800521102,55.46398681853489,25.332841155160143,55.46364349578097,25.335168442490147,55.45703453276828,25.340210744833023,55.44879478667453,25.344477144229575,55.437293474418674,25.349674191109923,55.43531936858371,25.349208793030087,55.42356056426243,25.33291873212551,55.45137981899186,25.316535800521102",,,,,,,,mughaider_suburb,25.333736431109116,55.44437469804671,2018-10-27,27,polygon,10,2018
,,,Polygon,"55.45137981899186,25.316535800521102,55.46398681853489,25.332841155160143,55.46364349578097,25.335168442490147,55.45703453276828,25.340210744833023,55.44879478667453,25.344477144229575,55.437293474418674,25.349674191109923,55.43531936858371,25.349208793030087,55.42356056426243,25.33291873212551,55.45137981899186,25.316535800521102",0.00019509243429638445,0.00019509243429638445,0.00019509243429638445,0.00019509243429638445,0.00019509243429638445,0.00019509243429638445,0,mughaider_suburb,25.333736431109116,55.44437469804671,2018-10-27,27,polygon,10,2018
,,,Polygon,"55.45137981899186,25.316535800521102,55.46398681853489,25.332841155160143,55.46364349578097,25.335168442490147,55.45703453276828,25.340210744833023,55.44879478667453,25.344477144229575,55.437293474418674,25.349674191109923,55.43531936858371,25.349208793030087,55.42356056426243,25.33291873212551,55.45137981899186,25.316535800521102",0.0005310436245054007,0.0003592187134928981,0.0003093532577622682,0.00031372333814292226,0.000329763803165406,0.00040348310528799566,0.00006819300600296167,mughaider_suburb,25.333736431109116,55.44437469804671,2018-10-28,28,polygon,10,2018
,,,Polygon,"55.45137981899186,25.316535800521102,55.46398681853489,25.332841155160143,55.46364349578097,25.335168442490147,55.45703453276828,25.340210744833023,55.44879478667453,25.344477144229575,55.437293474418674,25.349674191109923,55.43531936858371,25.349208793030087,55.42356056426243,25.33291873212551,55.45137981899186,25.316535800521102",0.0005543352034665287,0.0004887305848284429,0.0004644796618435729,0.00047239873674698174,0.0004732482887228264,0.000506813503986882,0.000023436066745325027,mughaider_suburb,25.333736431109116,55.44437469804671,2018-10-29,29,polygon,10,2018
,,,Polygon,"55.45137981899186,25.316535800521102,55.46398681853489,25.332841155160143,55.46364349578097,25.335168442490147,55.45703453276828,25.340210744833023,55.44879478667453,25.344477144229575,55.437293474418674,25.349674191109923,55.43531936858371,25.349208793030087,55.42356056426243,25.33291873212551,55.45137981899186,25.316535800521102",0.00026264539337716997,0.0002540676076256689,0.00020684432090457616,0.00026209236182800154,0.00026264539337716997,0.00026264539337716997,0.000019372578106909484,mughaider_suburb,25.333736431109116,55.44437469804671,2018-10-30,30,polygon,10,2018
,,,Polygon,"55.45137981899186,25.316535800521102,55.46398681853489,25.332841155160143,55.46364349578097,25.335168442490147,55.45703453276828,25.340210744833023,55.44879478667453,25.344477144229575,55.437293474418674,25.349674191109923,55.43531936858371,25.349208793030087,55.42356056426243,25.33291873212551,55.45137981899186,25.316535800521102",0.0002818498760461807,0.0002818466939482886,0.00028093024975534513,0.0002818498760461807,0.0002818498760461807,0.0002818498760461807,2.2260608179483486e-7,mughaider_suburb,25.333736431109116,55.44437469804671,2018-10-31,31,polygon,10,2018
,,,Polygon,"55.45137981899186,25.316535800521102,55.46398681853489,25.332841155160143,55.46364349578097,25.335168442490147,55.45703453276828,25.340210744833023,55.44879478667453,25.344477144229575,55.437293474418674,25.349674191109923,55.43531936858371,25.349208793030087,55.42356056426243,25.33291873212551,55.45137981899186,25.316535800521102",,,,,,,,mughaider_suburb,25.333736431109116,55.44437469804671,2018-10-31,31,polygon,10,2018
,,,Polygon,"55.45137981899186,25.316535800521102,55.46398681853489,25.332841155160143,55.46364349578097,25.335168442490147,55.45703453276828,25.340210744833023,55.44879478667453,25.344477144229575,55.437293474418674,25.349674191109923,55.43531936858371,25.349208793030087,55.42356056426243,25.33291873212551,55.45137981899186,25.316535800521102",,,,,,,,mughaider_suburb,25.333736431109116,55.44437469804671,2018-11-01,1,polygon,11,2018
,,,Polygon,"55.45137981899186,25.316535800521102,55.46398681853489,25.332841155160143,55.46364349578097,25.335168442490147,55.45703453276828,25.340210744833023,55.44879478667453,25.344477144229575,55.437293474418674,25.349674191109923,55.43531936858371,25.349208793030087,55.42356056426243,25.33291873212551,55.45137981899186,25.316535800521102",0.00015749474536126088,0.00012072073086253618,0.00012057963613187894,0.00012057963613187894,0.00012057963613187894,0.00012057963613187894,0.000010634535663091168,mughaider_suburb,25.333736431109116,55.44437469804671,2018-11-02,2,polygon,11,2018
,,,Polygon,"55.45137981899186,25.316535800521102,55.46398681853489,25.332841155160143,55.46364349578097,25.335168442490147,55.45703453276828,25.340210744833023,55.44879478667453,25.344477144229575,55.437293474418674,25.349674191109923,55.43531936858371,25.349208793030087,55.42356056426243,25.33291873212551,55.45137981899186,25.316535800521102",0.0001704731403151527,0.00014873732921163134,0.00013240955013316125,0.00014652975369244814,0.0001467821861054358,0.00015070720923382187,0.00000920763613121442,mughaider_suburb,25.333736431109116,55.44437469804671,2018-11-03,3,polygon,11,2018
,,,Polygon,"55.45137981899186,25.316535800521102,55.46398681853489,25.332841155160143,55.46364349578097,25.335168442490147,55.45703453276828,25.340210744833023,55.44879478667453,25.344477144229575,55.437293474418674,25.349674191109923,55.43531936858371,25.349208793030087,55.42356056426243,25.33291873212551,55.45137981899186,25.316535800521102",0.00022556277690455317,0.00018363899192745523,0.00015987900194095895,0.0001846581668325904,0.00018484049360267818,0.00018799026289125566,0.000018427111146613785,mughaider_suburb,25.333736431109116,55.44437469804671,2018-11-04,4,polygon,11,2018
,,,Polygon,"55.45137981899186,25.316535800521102,55.46398681853489,25.332841155160143,55.46364349578097,25.335168442490147,55.45703453276828,25.340210744833023,55.44879478667453,25.344477144229575,55.437293474418674,25.349674191109923,55.43531936858371,25.349208793030087,55.42356056426243,25.33291873212551,55.45137981899186,25.316535800521102",,,,,,,,mughaider_suburb,25.333736431109116,55.44437469804671,2018-11-05,5,polygon,11,2018
,,,Polygon,"55.45137981899186,25.316535800521102,55.46398681853489,25.332841155160143,55.46364349578097,25.335168442490147,55.45703453276828,25.340210744833023,55.44879478667453,25.344477144229575,55.437293474418674,25.349674191109923,55.43531936858371,25.349208793030087,55.42356056426243,25.33291873212551,55.45137981899186,25.316535800521102",0.00034183161406793643,0.00023580942867061988,0.00021846062736585736,0.00022596939102404088,0.0002290071570314467,0.00022902069895782727,0.00003785143423439109,mughaider_suburb,25.333736431109116,55.44437469804671,2018-11-06,6,polygon,11,2018
,,,Polygon,"55.45137981899186,25.316535800521102,55.46398681853489,25.332841155160143,55.46364349578097,25.335168442490147,55.45703453276828,25.340210744833023,55.44879478667453,25.344477144229575,55.437293474418674,25.349674191109923,55.43531936858371,25.349208793030087,55.42356056426243,25.33291873212551,55.45137981899186,25.316535800521102",0.0005090374615974724,0.0005090374615974724,0.0005090374615974724,0.0005090374615974724,0.0005090374615974724,0.0005090374615974724,0,mughaider_suburb,25.333736431109116,55.44437469804671,2018-11-06,6,polygon,11,2018
,,,Polygon,"55.45137981899186,25.316535800521102,55.46398681853489,25.332841155160143,55.46364349578097,25.335168442490147,55.45703453276828,25.340210744833023,55.44879478667453,25.344477144229575,55.437293474418674,25.349674191109923,55.43531936858371,25.349208793030087,55.42356056426243,25.33291873212551,55.45137981899186,25.316535800521102",0.0005983974551782012,0.00047802475098122053,0.0004133467155043036,0.0004133467155043036,0.00041866564606440616,0.0005705456108615311,0.00008271068068861778,mughaider_suburb,25.333736431109116,55.44437469804671,2018-11-07,7,polygon,11,2018
,,,Polygon,"55.45137981899186,25.316535800521102,55.46398681853489,25.332841155160143,55.46364349578097,25.335168442490147,55.45703453276828,25.340210744833023,55.44879478667453,25.344477144229575,55.437293474418674,25.349674191109923,55.43531936858371,25.349208793030087,55.42356056426243,25.33291873212551,55.45137981899186,25.316535800521102",0.00037022249307483435,0.0003475683760135821,0.0003014757139157021,0.0003449984942562878,0.0003449984942562878,0.0003449984942562878,0.000015705313611999823,mughaider_suburb,25.333736431109116,55.44437469804671,2018-11-08,8,polygon,11,2018
,,,Polygon,"55.45137981899186,25.316535800521102,55.46398681853489,25.332841155160143,55.46364349578097,25.335168442490147,55.45703453276828,25.340210744833023,55.44879478667453,25.344477144229575,55.437293474418674,25.349674191109923,55.43531936858371,25.349208793030087,55.42356056426243,25.33291873212551,55.45137981899186,25.316535800521102",,,,,,,,mughaider_suburb,25.333736431109116,55.44437469804671,2018-11-08,8,polygon,11,2018
,,,Polygon,"55.45137981899186,25.316535800521102,55.46398681853489,25.332841155160143,55.46364349578097,25.335168442490147,55.45703453276828,25.340210744833023,55.44879478667453,25.344477144229575,55.437293474418674,25.349674191109923,55.43531936858371,25.349208793030087,55.42356056426243,25.33291873212551,55.45137981899186,25.316535800521102",0.0003125328221358359,0.00029037889197843305,0.0002301136846654117,0.0002600256779556788,0.0003122717965761913,0.0003125328221358359,0.00003436913900000213,mughaider_suburb,25.333736431109116,55.44437469804671,2018-11-09,9,polygon,11,2018
,,,Polygon,"55.45137981899186,25.316535800521102,55.46398681853489,25.332841155160143,55.46364349578097,25.335168442490147,55.45703453276828,25.340210744833023,55.44879478667453,25.344477144229575,55.437293474418674,25.349674191109923,55.43531936858371,25.349208793030087,55.42356056426243,25.33291873212551,55.45137981899186,25.316535800521102",0.00017019649385474622,0.00017019649385474622,0.00017019649385474622,0.00017019649385474622,0.00017019649385474622,0.00017019649385474622,0,mughaider_suburb,25.333736431109116,55.44437469804671,2018-11-10,10,polygon,11,2018
,,,Polygon,"55.45137981899186,25.316535800521102,55.46398681853489,25.332841155160143,55.46364349578097,25.335168442490147,55.45703453276828,25.340210744833023,55.44879478667453,25.344477144229575,55.437293474418674,25.349674191109923,55.43531936858371,25.349208793030087,55.42356056426243,25.33291873212551,55.45137981899186,25.316535800521102",0.000448184902779758,0.0004295090076712894,0.00021417094103526324,0.00044800724339215446,0.000448184902779758,0.000448184902779758,0.00007373023700781851,mughaider_suburb,25.333736431109116,55.44437469804671,2018-11-11,11,polygon,11,2018
,,,Polygon,"55.45137981899186,25.316535800521102,55.46398681853489,25.332841155160143,55.46364349578097,25.335168442490147,55.45703453276828,25.340210744833023,55.44879478667453,25.344477144229575,55.437293474418674,25.349674191109923,55.43531936858371,25.349208793030087,55.42356056426243,25.33291873212551,55.45137981899186,25.316535800521102",0.00017370963178109378,0.00016279292286003395,0.00012003231190184679,0.00015308275201052717,0.00017175613361113703,0.00017370963178109378,0.000017260630722669795,mughaider_suburb,25.333736431109116,55.44437469804671,2018-11-11,11,polygon,11,2018
,,,Polygon,"55.45137981899186,25.316535800521102,55.46398681853489,25.332841155160143,55.46364349578097,25.335168442490147,55.45703453276828,25.340210744833023,55.44879478667453,25.344477144229575,55.437293474418674,25.349674191109923,55.43531936858371,25.349208793030087,55.42356056426243,25.33291873212551,55.45137981899186,25.316535800521102",0.00008524323493475094,0.00007597401036891119,0.00005618993964162655,0.00006882311444956348,0.00007438237613590681,0.00008524323493475094,0.000011149992143816436,mughaider_suburb,25.333736431109116,55.44437469804671,2018-11-12,12,polygon,11,2018
,,,Polygon,"55.45137981899186,25.316535800521102,55.46398681853489,25.332841155160143,55.46364349578097,25.335168442490147,55.45703453276828,25.340210744833023,55.44879478667453,25.344477144229575,55.437293474418674,25.349674191109923,55.43531936858371,25.349208793030087,55.42356056426243,25.33291873212551,55.45137981899186,25.316535800521102",,,,,,,,mughaider_suburb,25.333736431109116,55.44437469804671,2018-11-12,12,polygon,11,2018
,,,Polygon,"55.45137981899186,25.316535800521102,55.46398681853489,25.332841155160143,55.46364349578097,25.335168442490147,55.45703453276828,25.340210744833023,55.44879478667453,25.344477144229575,55.437293474418674,25.349674191109923,55.43531936858371,25.349208793030087,55.42356056426243,25.33291873212551,55.45137981899186,25.316535800521102",0.00015887613197325097,0.00015051520185429399,0.0001420761953044474,0.00014940687105990946,0.00014940687105990946,0.00014959142822139194,0.0000035823460485434163,mughaider_suburb,25.333736431109116,55.44437469804671,2018-11-13,13,polygon,11,2018
,,,Polygon,"55.45137981899186,25.316535800521102,55.46398681853489,25.332841155160143,55.46364349578097,25.335168442490147,55.45703453276828,25.340210744833023,55.44879478667453,25.344477144229575,55.437293474418674,25.349674191109923,55.43531936858371,25.349208793030087,55.42356056426243,25.33291873212551,55.45137981899186,25.316535800521102",0.00020522976210789564,0.00014815930877631965,0.00014366455434355885,0.00014366455434355885,0.00014366455434355885,0.00014366455434355885,0.00001706264637007259,mughaider_suburb,25.333736431109116,55.44437469804671,2018-11-14,14,polygon,11,2018
,,,Polygon,"55.45137981899186,25.316535800521102,55.46398681853489,25.332841155160143,55.46364349578097,25.335168442490147,55.45703453276828,25.340210744833023,55.44879478667453,25.344477144229575,55.437293474418674,25.349674191109923,55.43531936858371,25.349208793030087,55.42356056426243,25.33291873212551,55.45137981899186,25.316535800521102",0.0004839387577522572,0.0003739258737707776,0.00018572023279515664,0.00036910653579980135,0.00036910653579980135,0.00036910653579980135,0.00005265259747852287,mughaider_suburb,25.333736431109116,55.44437469804671,2018-11-15,15,polygon,11,2018
,,,Polygon,"55.45137981899186,25.316535800521102,55.46398681853489,25.332841155160143,55.46364349578097,25.335168442490147,55.45703453276828,25.340210744833023,55.44879478667453,25.344477144229575,55.437293474418674,25.349674191109923,55.43531936858371,25.349208793030087,55.42356056426243,25.33291873212551,55.45137981899186,25.316535800521102",0.0006474371184594929,0.0006470715227889181,0.0006311892031768324,0.0006474371184594929,0.0006474371184594929,0.0006474371184594929,0.0000037217706059269544,mughaider_suburb,25.333736431109116,55.44437469804671,2018-11-16,16,polygon,11,2018
